EmprestimoID,UsuarioID,LivroID,Data_Emprestimo,Data_Devolucao
367,66,3,2023-03-14 18:50:07.013874,2023-08-13 18:50:07.032212
368,20,85,2023-09-03 18:50:07.013877,2023-04-28 18:50:07.032216
369,99,82,2022-12-28 18:50:07.013881,2023-01-13 18:50:07.032219
370,50,89,2023-05-13 18:50:07.013885,2022-11-13 18:50:07.032223
371,44,66,2023-05-30 18:50:07.013888,2023-05-26 18:50:07.032226
372,2,88,2023-06-17 18:50:07.013891,2023-08-31 18:50:07.032230
373,7,73,2023-01-16 18:50:07.013895,2023-04-22 18:50:07.032233
374,81,57,2023-02-22 18:50:07.013899,2023-08-23 18:50:07.032237
375,27,25,2022-10-27 18:50:07.013902,2022-11-10 18:50:07.032240
376,11,26,2023-02-20 18:50:07.013906,2023-07-13 18:50:07.032244
377,96,44,2023-09-19 18:50:07.013909,2023-05-27 18:50:07.032248
378,22,95,2023-04-23 18:50:07.013913,2023-01-15 18:50:07.032251
379,27,54,2023-04-28 18:50:07.013916,2022-10-01 18:50:07.032255
380,48,10,2023-03-25 18:50:07.013920,2022-11-22 18:50:07.032258
381,37,25,2022-10-24 18:50:07.013923,2023-03-01 18:50:07.032262
382,66,82,2023-02-19 18:50:07.013927,2023-08-20 18:50:07.032269
383,96,86,2023-05-06 18:50:07.013930,2022-10-31 18:50:07.032272
384,30,2,2023-08-27 18:50:07.013937,2022-11-13 18:50:07.032276
385,56,69,2023-01-29 18:50:07.013941,2022-11-13 18:50:07.032279
386,54,43,2023-06-16 18:50:07.013945,2022-10-19 18:50:07.032283
387,21,19,2022-12-24 18:50:07.013948,2023-08-09 18:50:07.032286
388,41,38,2023-09-20 18:50:07.013952,2023-02-23 18:50:07.032290
389,30,64,2023-06-24 18:50:07.013955,2023-09-04 18:50:07.032294
390,80,10,2022-12-26 18:50:07.013959,2023-07-27 18:50:07.032297
391,49,74,2023-01-21 18:50:07.013962,2023-06-10 18:50:07.032301
392,63,48,2022-12-21 18:50:07.013966,2023-07-16 18:50:07.032305
393,15,30,2023-04-25 18:50:07.013969,2023-08-07 18:50:07.032308
394,71,45,2023-04-26 18:50:07.013973,2022-09-29 18:50:07.032311
395,27,27,2023-06-27 18:50:07.013976,2023-09-02 18:50:07.032315
396,19,6,2022-10-15 18:50:07.013979,2023-03-14 18:50:07.032319
397,100,96,2023-07-03 18:50:07.013983,2023-04-24 18:50:07.032323
398,28,99,2023-04-07 18:50:07.013986,2023-05-26 18:50:07.032326
399,76,59,2023-04-14 18:50:07.013990,2023-07-31 18:50:07.032330
400,43,58,2023-01-07 18:50:07.013993,2023-07-03 18:50:07.032333
401,26,99,2023-09-15 18:50:07.013997,2023-03-16 18:50:07.032337
402,1,17,2022-11-07 18:50:07.014000,2023-06-11 18:50:07.032341
403,19,16,2023-03-27 18:50:07.014004,2023-04-24 18:50:07.032344
404,10,66,2022-12-16 18:50:07.014007,2023-02-05 18:50:07.032348
405,44,60,2023-08-19 18:50:07.014011,2023-09-12 18:50:07.032351
406,44,14,2023-06-01 18:50:07.014014,2023-08-02 18:50:07.032355
407,73,49,2022-11-15 18:50:07.014018,2022-10-26 18:50:07.032358
408,45,85,2023-05-11 18:50:07.014021,2023-06-08 18:50:07.032362
409,24,26,2023-05-10 18:50:07.014024,2023-08-08 18:50:07.032365
410,20,38,2023-04-25 18:50:07.014028,2023-04-13 18:50:07.032368
411,28,41,2023-05-16 18:50:07.014031,2022-11-25 18:50:07.032372
412,76,83,2023-02-20 18:50:07.014035,2023-06-28 18:50:07.032376
413,81,63,2023-05-05 18:50:07.014038,2023-03-03 18:50:07.032379
414,30,66,2023-04-13 18:50:07.014042,2022-10-22 18:50:07.032382
415,14,34,2022-12-21 18:50:07.014045,2023-02-11 18:50:07.032386
416,44,66,2023-09-15 18:50:07.014049,2022-12-30 18:50:07.032390
417,77,30,2022-10-15 18:50:07.014052,2023-08-23 18:50:07.032393
418,91,73,2023-01-02 18:50:07.014056,2022-11-15 18:50:07.032397
419,85,73,2023-03-17 18:50:07.014059,2022-11-12 18:50:07.032400
420,88,91,2023-04-24 18:50:07.014063,2023-04-27 18:50:07.032403
421,11,97,2023-09-14 18:50:07.014066,2023-01-11 18:50:07.032407
422,5,61,2023-04-08 18:50:07.014070,2023-01-15 18:50:07.032411
423,46,38,2022-10-27 18:50:07.014073,2023-02-13 18:50:07.032414
424,90,16,2023-07-12 18:50:07.014077,2023-08-30 18:50:07.032418
425,12,28,2023-02-08 18:50:07.014080,2022-10-26 18:50:07.032421
426,70,47,2023-02-12 18:50:07.014084,2022-11-27 18:50:07.032424
427,94,30,2023-04-09 18:50:07.014087,2023-05-04 18:50:07.032428
428,43,16,2023-08-05 18:50:07.014091,2023-04-18 18:50:07.032431
429,6,92,2023-06-04 18:50:07.014094,2023-01-31 18:50:07.032435
430,84,17,2023-07-01 18:50:07.014097,2023-01-14 18:50:07.032438
431,62,25,2023-07-20 18:50:07.014101,2022-11-14 18:50:07.032442
432,73,88,2023-04-03 18:50:07.014105,2023-01-21 18:50:07.032445
433,62,34,2023-03-23 18:50:07.014108,2023-07-29 18:50:07.032449
434,17,53,2022-10-21 18:50:07.014112,2023-01-10 18:50:07.032452
435,21,82,2022-10-21 18:50:07.014115,2023-01-16 18:50:07.032456
436,66,77,2023-02-03 18:50:07.014118,2023-05-27 18:50:07.032459
437,13,22,2023-05-27 18:50:07.014122,2023-01-03 18:50:07.032463
438,7,93,2023-08-10 18:50:07.014126,2023-04-19 18:50:07.032466
439,94,73,2023-04-25 18:50:07.014129,2022-11-03 18:50:07.032470
440,72,63,2022-12-12 18:50:07.014132,2023-06-06 18:50:07.032473
441,75,66,2023-04-23 18:50:07.014136,2023-07-17 18:50:07.032477
442,15,29,2022-12-03 18:50:07.014139,2023-07-02 18:50:07.032480
443,72,57,2023-03-31 18:50:07.014143,2023-02-22 18:50:07.032484
444,89,100,2023-05-13 18:50:07.014146,2023-02-07 18:50:07.032487
445,65,7,2023-06-23 18:50:07.014150,2023-08-19 18:50:07.032491
446,57,10,2023-08-07 18:50:07.014153,2023-06-25 18:50:07.032494
447,2,17,2023-06-02 18:50:07.014157,2023-07-20 18:50:07.032498
448,67,36,2023-04-22 18:50:07.014160,2023-08-01 18:50:07.032501
449,77,63,2022-11-26 18:50:07.014163,2023-06-10 18:50:07.032505
450,72,16,2023-08-19 18:50:07.014167,2023-01-07 18:50:07.032508
451,43,8,2023-04-06 18:50:07.014170,2023-04-04 18:50:07.032512
452,7,12,2023-08-22 18:50:07.014174,2023-06-30 18:50:07.032516
453,6,7,2023-07-07 18:50:07.014177,2023-06-03 18:50:07.032519
454,7,29,2022-12-09 18:50:07.014181,2023-03-02 18:50:07.032522
455,29,66,2023-07-14 18:50:07.014184,2023-08-24 18:50:07.032526
456,68,31,2023-04-21 18:50:07.014188,2023-02-10 18:50:07.032529
457,71,83,2023-07-10 18:50:07.014192,2023-06-22 18:50:07.032533
458,81,28,2023-08-05 18:50:07.014196,2023-03-19 18:50:07.032537
459,79,29,2023-08-30 18:50:07.014199,2023-01-06 18:50:07.032540
460,13,11,2023-07-08 18:50:07.014203,2022-11-26 18:50:07.032544
461,13,11,2022-11-04 18:50:07.014207,2022-12-06 18:50:07.032547
462,96,21,2023-07-11 18:50:07.014210,2023-02-10 18:50:07.032551
463,29,76,2022-12-07 18:50:07.014214,2022-10-28 18:50:07.032554
464,17,58,2023-07-01 18:50:07.014217,2023-06-07 18:50:07.032558
465,5,78,2022-10-30 18:50:07.014221,2023-04-05 18:50:07.032561
466,30,60,2022-09-27 18:50:07.014225,2023-08-09 18:50:07.032565
467,52,83,2023-06-12 18:50:07.014229,2022-11-19 18:50:07.032568
468,3,33,2023-05-14 18:50:07.014232,2023-09-10 18:50:07.032572
469,73,33,2022-11-19 18:50:07.014235,2023-04-27 18:50:07.032576
470,51,44,2023-06-02 18:50:07.014239,2023-02-22 18:50:07.032579
471,4,23,2023-08-15 18:50:07.014243,2023-07-10 18:50:07.032583
472,25,63,2023-04-17 18:50:07.014246,2023-08-19 18:50:07.032587
473,30,82,2023-08-28 18:50:07.014250,2023-09-08 18:50:07.032590
474,64,55,2023-07-01 18:50:07.014253,2023-08-04 18:50:07.032594
475,36,86,2022-12-13 18:50:07.014256,2023-05-21 18:50:07.032597
476,73,78,2022-11-24 18:50:07.014260,2023-08-19 18:50:07.032601
477,52,53,2023-03-23 18:50:07.014264,2022-10-08 18:50:07.032604
478,10,49,2023-04-16 18:50:07.014267,2023-02-18 18:50:07.032608
479,22,88,2023-03-09 18:50:07.014271,2023-05-05 18:50:07.032611
480,52,24,2023-06-14 18:50:07.014275,2023-09-18 18:50:07.032615
481,75,84,2023-07-03 18:50:07.014278,2023-02-28 18:50:07.032619
482,1,39,2023-04-07 18:50:07.014282,2022-10-05 18:50:07.032622
483,58,20,2023-07-04 18:50:07.014285,2022-10-23 18:50:07.032626
484,17,66,2022-10-06 18:50:07.014288,2022-11-23 18:50:07.032629
485,93,23,2022-12-15 18:50:07.014292,2023-02-14 18:50:07.032633
486,65,26,2022-12-22 18:50:07.014295,2023-07-24 18:50:07.032636
487,8,63,2023-05-01 18:50:07.014299,2022-11-05 18:50:07.032640
488,61,56,2023-01-20 18:50:07.014302,2023-01-06 18:50:07.032643
489,78,52,2023-02-16 18:50:07.014306,2023-01-31 18:50:07.032647
490,32,29,2023-05-26 18:50:07.014309,2023-06-02 18:50:07.032650
491,89,58,2022-11-19 18:50:07.014312,2022-10-21 18:50:07.032654
492,37,66,2023-02-13 18:50:07.014316,2023-07-13 18:50:07.032657
493,38,70,2023-08-29 18:50:07.014319,2023-08-17 18:50:07.032661
494,55,95,2022-11-23 18:50:07.014323,2023-02-10 18:50:07.032664
495,78,32,2022-11-06 18:50:07.014326,2023-05-22 18:50:07.032668
496,49,12,2023-08-29 18:50:07.014330,2022-12-19 18:50:07.032671
497,78,29,2023-01-23 18:50:07.014334,2023-04-16 18:50:07.032675
498,1,5,2023-04-16 18:50:07.014338,2022-12-06 18:50:07.032678
499,82,55,2023-01-28 18:50:07.014341,2022-11-21 18:50:07.032682
500,75,54,2022-11-05 18:50:07.014344,2023-04-12 18:50:07.032685
501,15,62,2023-09-06 18:50:07.014348,2023-01-24 18:50:07.032689
502,7,14,2023-06-05 18:50:07.014351,2022-10-30 18:50:07.032692
503,21,19,2023-05-11 18:50:07.014355,2023-03-18 18:50:07.032696
504,28,82,2023-05-05 18:50:07.014358,2023-05-23 18:50:07.032699
505,11,27,2022-12-27 18:50:07.014361,2023-05-20 18:50:07.032703
506,74,89,2023-04-12 18:50:07.014365,2023-04-29 18:50:07.032706
507,98,63,2022-09-28 18:50:07.014368,2022-11-09 18:50:07.032710
508,31,69,2022-11-14 18:50:07.014372,2023-03-25 18:50:07.032713
509,57,53,2023-06-19 18:50:07.014375,2023-05-20 18:50:07.032717
510,75,71,2023-01-21 18:50:07.014379,2023-02-20 18:50:07.032720
511,94,73,2023-03-29 18:50:07.014382,2023-01-17 18:50:07.032724
512,82,33,2023-05-27 18:50:07.014385,2023-03-24 18:50:07.032727
513,96,29,2023-07-10 18:50:07.014389,2023-03-12 18:50:07.032731
514,94,26,2023-02-14 18:50:07.014393,2023-08-20 18:50:07.032734
515,87,72,2022-11-28 18:50:07.014396,2022-11-20 18:50:07.032738
516,65,25,2023-05-18 18:50:07.014400,2023-01-18 18:50:07.032741
517,8,98,2022-10-04 18:50:07.014403,2023-04-09 18:50:07.032745
518,35,92,2023-06-28 18:50:07.014406,2023-02-04 18:50:07.032748
519,35,55,2023-05-30 18:50:07.014410,2023-07-29 18:50:07.032752
520,52,96,2022-10-27 18:50:07.014414,2023-01-26 18:50:07.032755
521,1,91,2022-10-31 18:50:07.014417,2023-08-13 18:50:07.032759
522,1,100,2023-02-05 18:50:07.014421,2022-10-04 18:50:07.032763
523,64,34,2023-04-01 18:50:07.014424,2022-11-16 18:50:07.032766
524,74,86,2022-09-30 18:50:07.014428,2023-04-10 18:50:07.032769
525,11,46,2023-04-23 18:50:07.014431,2023-08-10 18:50:07.032773
526,78,85,2023-03-29 18:50:07.014435,2023-09-10 18:50:07.032777
527,33,40,2023-07-08 18:50:07.014438,2023-02-17 18:50:07.032780
528,76,90,2022-09-28 18:50:07.014442,2023-04-04 18:50:07.032784
529,22,70,2023-02-18 18:50:07.014445,2022-12-06 18:50:07.032788
530,28,20,2023-04-16 18:50:07.014449,2023-07-12 18:50:07.032791
531,43,57,2023-07-12 18:50:07.014452,2023-08-13 18:50:07.032794
532,80,32,2023-03-08 18:50:07.014456,2023-05-04 18:50:07.032798
533,89,81,2023-05-26 18:50:07.014459,2023-05-09 18:50:07.032802
534,92,77,2023-03-13 18:50:07.014462,2023-08-23 18:50:07.032812
535,85,47,2023-04-02 18:50:07.014466,2022-12-18 18:50:07.032816
536,21,34,2023-03-07 18:50:07.014470,2023-03-03 18:50:07.032820
537,8,71,2022-12-26 18:50:07.014473,2023-08-16 18:50:07.032823
538,23,86,2023-04-08 18:50:07.014477,2023-01-25 18:50:07.032827
539,63,84,2023-09-17 18:50:07.014480,2023-02-21 18:50:07.032830
540,27,13,2023-05-07 18:50:07.014483,2023-08-27 18:50:07.032834
541,86,54,2023-05-07 18:50:07.014487,2023-06-04 18:50:07.032837
542,7,51,2023-04-16 18:50:07.014490,2022-10-12 18:50:07.032841
543,40,13,2023-02-03 18:50:07.014494,2022-11-06 18:50:07.032844
544,74,36,2023-09-17 18:50:07.014497,2023-03-03 18:50:07.032848
545,97,73,2022-10-30 18:50:07.014501,2023-08-05 18:50:07.032851
546,73,67,2023-03-12 18:50:07.014504,2022-12-22 18:50:07.032855
547,63,61,2023-03-28 18:50:07.014507,2023-05-14 18:50:07.032858
548,68,90,2023-05-18 18:50:07.014511,2023-07-16 18:50:07.032862
549,5,13,2022-10-03 18:50:07.014514,2022-11-15 18:50:07.032865
550,43,4,2023-07-27 18:50:07.014518,2022-10-21 18:50:07.032869
551,42,66,2023-08-10 18:50:07.014522,2022-12-18 18:50:07.032872
552,99,95,2022-10-31 18:50:07.014525,2023-04-06 18:50:07.032876
553,6,98,2023-08-08 18:50:07.014529,2023-08-07 18:50:07.032880
554,14,100,2022-10-22 18:50:07.014532,2023-06-08 18:50:07.032883
555,39,21,2023-05-18 18:50:07.014535,2023-03-04 18:50:07.032887
556,36,94,2023-08-02 18:50:07.014539,2023-09-03 18:50:07.032891
557,29,80,2023-07-10 18:50:07.014543,2022-12-10 18:50:07.032894
558,1,56,2023-02-16 18:50:07.014546,2023-06-12 18:50:07.032897
559,13,65,2023-03-22 18:50:07.014549,2023-08-08 18:50:07.032901
560,14,82,2023-08-17 18:50:07.014553,2022-10-07 18:50:07.032905
561,9,19,2022-11-04 18:50:07.014556,2023-04-13 18:50:07.032908
562,81,80,2023-05-20 18:50:07.014560,2023-04-17 18:50:07.032912
563,55,17,2023-02-09 18:50:07.014563,2023-07-13 18:50:07.032915
564,63,40,2023-09-03 18:50:07.014567,2022-10-12 18:50:07.032919
565,4,84,2023-01-11 18:50:07.014570,2023-02-12 18:50:07.032922
566,45,45,2023-06-20 18:50:07.014574,2023-04-24 18:50:07.032926
567,14,77,2023-07-05 18:50:07.014577,2023-01-26 18:50:07.032930
568,18,8,2023-09-21 18:50:07.014581,2023-08-15 18:50:07.032938
569,88,76,2022-11-03 18:50:07.014584,2023-05-06 18:50:07.032941
570,10,35,2023-06-22 18:50:07.014588,2023-02-18 18:50:07.032945
571,8,61,2023-09-16 18:50:07.014591,2023-01-10 18:50:07.032948
572,61,20,2022-10-11 18:50:07.014595,2022-10-27 18:50:07.032952
573,41,14,2023-02-02 18:50:07.014598,2023-02-04 18:50:07.032955
574,32,44,2023-09-23 18:50:07.014601,2023-02-12 18:50:07.032959
575,42,92,2022-10-18 18:50:07.014605,2023-08-07 18:50:07.032963
576,26,45,2022-10-02 18:50:07.014608,2023-05-23 18:50:07.032966
577,46,49,2023-07-26 18:50:07.014612,2023-08-03 18:50:07.032970
578,98,31,2023-03-14 18:50:07.014615,2023-05-04 18:50:07.032974
579,87,19,2023-04-18 18:50:07.014619,2023-08-25 18:50:07.032977
580,38,90,2023-01-09 18:50:07.014622,2023-08-11 18:50:07.032981
581,88,44,2023-09-05 18:50:07.014626,2023-06-08 18:50:07.032984
582,22,19,2023-08-13 18:50:07.014629,2023-05-17 18:50:07.032988
583,96,48,2023-07-11 18:50:07.014633,2023-08-22 18:50:07.032991
584,32,66,2023-02-25 18:50:07.014636,2022-11-13 18:50:07.032995
585,55,92,2023-02-07 18:50:07.014640,2023-03-06 18:50:07.032999
586,48,88,2023-09-25 18:50:07.014643,2023-05-09 18:50:07.033002
587,86,65,2023-03-14 18:50:07.014647,2023-04-11 18:50:07.033006
588,27,66,2023-01-17 18:50:07.014650,2022-10-19 18:50:07.033009
589,99,47,2022-12-11 18:50:07.014654,2023-04-22 18:50:07.033013
590,62,83,2023-08-26 18:50:07.014657,2023-06-02 18:50:07.033016
591,45,66,2022-12-15 18:50:07.014660,2023-08-29 18:50:07.033020
592,48,17,2022-11-09 18:50:07.014664,2022-09-29 18:50:07.033024
593,69,9,2023-06-05 18:50:07.014667,2022-10-05 18:50:07.033027
594,34,19,2023-08-30 18:50:07.014671,2022-11-11 18:50:07.033031
595,78,85,2023-06-20 18:50:07.014674,2022-12-24 18:50:07.033034
596,13,37,2023-02-05 18:50:07.014678,2023-09-07 18:50:07.033038
597,17,8,2022-11-10 18:50:07.014681,2023-07-04 18:50:07.033041
598,82,19,2023-03-19 18:50:07.014685,2022-10-06 18:50:07.033045
599,71,28,2022-11-09 18:50:07.014688,2022-10-07 18:50:07.033048
600,23,65,2023-08-25 18:50:07.014692,2022-12-08 18:50:07.033052
601,50,15,2023-04-20 18:50:07.014695,2023-02-26 18:50:07.033055
602,40,33,2023-04-24 18:50:07.014699,2023-01-04 18:50:07.033059
603,24,3,2022-11-13 18:50:07.014702,2022-10-31 18:50:07.033062
604,40,86,2023-06-03 18:50:07.014706,2023-07-07 18:50:07.033066
605,73,33,2023-03-30 18:50:07.014709,2022-11-07 18:50:07.033069
606,11,80,2023-07-14 18:50:07.014713,2022-10-14 18:50:07.033073
607,35,96,2023-05-04 18:50:07.014716,2022-10-03 18:50:07.033076
608,100,7,2022-12-31 18:50:07.014720,2023-08-05 18:50:07.033080
609,67,77,2022-11-08 18:50:07.014723,2023-06-12 18:50:07.033083
610,43,69,2023-08-30 18:50:07.014727,2022-12-17 18:50:07.033087
611,80,60,2023-01-09 18:50:07.014730,2023-08-20 18:50:07.033090
612,52,31,2023-04-23 18:50:07.014734,2023-03-31 18:50:07.033094
613,15,12,2023-02-13 18:50:07.014737,2023-09-18 18:50:07.033097
614,65,30,2023-01-06 18:50:07.014741,2023-01-14 18:50:07.033101
615,79,26,2023-09-16 18:50:07.014744,2023-01-13 18:50:07.033104
616,38,14,2023-08-28 18:50:07.014748,2023-03-04 18:50:07.033108
617,52,85,2023-07-19 18:50:07.014751,2023-01-16 18:50:07.033111
618,42,20,2023-04-16 18:50:07.014755,2023-04-18 18:50:07.033115
619,84,86,2022-12-29 18:50:07.014758,2023-03-18 18:50:07.033118
620,69,43,2022-11-19 18:50:07.014762,2023-08-05 18:50:07.033122
621,44,54,2023-08-18 18:50:07.014765,2023-02-19 18:50:07.033126
622,33,100,2023-08-02 18:50:07.014769,2023-05-13 18:50:07.033129
623,94,90,2023-06-05 18:50:07.014772,2022-10-02 18:50:07.033133
624,57,71,2023-04-08 18:50:07.014776,2022-12-26 18:50:07.033136
625,29,1,2023-02-07 18:50:07.014779,2023-07-10 18:50:07.033139
626,80,76,2022-10-22 18:50:07.014782,2022-11-28 18:50:07.033143
627,71,50,2023-01-03 18:50:07.014786,2023-08-21 18:50:07.033146
628,73,31,2023-08-01 18:50:07.014789,2023-04-22 18:50:07.033150
629,31,84,2023-01-22 18:50:07.014793,2022-12-29 18:50:07.033154
630,84,33,2022-12-09 18:50:07.014796,2023-09-01 18:50:07.033157
631,2,65,2023-05-23 18:50:07.014800,2023-01-23 18:50:07.033160
632,11,78,2023-09-15 18:50:07.014803,2023-04-10 18:50:07.033164
633,55,31,2022-11-29 18:50:07.014813,2023-03-14 18:50:07.033167
634,16,54,2023-05-09 18:50:07.014817,2023-07-13 18:50:07.033171
635,23,44,2023-09-17 18:50:07.014820,2023-03-15 18:50:07.033174
636,61,74,2023-08-17 18:50:07.014824,2023-05-01 18:50:07.033178
637,78,38,2023-04-05 18:50:07.014828,2023-05-20 18:50:07.033181
638,19,48,2022-10-29 18:50:07.014831,2023-09-18 18:50:07.033185
639,39,81,2023-02-18 18:50:07.014835,2023-08-11 18:50:07.033188
640,24,90,2022-12-10 18:50:07.014838,2023-07-16 18:50:07.033192
641,49,86,2022-11-13 18:50:07.014842,2023-05-28 18:50:07.033195
642,17,45,2023-02-03 18:50:07.014845,2022-10-28 18:50:07.033199
643,66,61,2023-03-13 18:50:07.014849,2023-02-15 18:50:07.033202
644,11,1,2023-02-19 18:50:07.014852,2023-09-23 18:50:07.033206
645,9,11,2023-05-09 18:50:07.014856,2023-09-04 18:50:07.033210
646,42,92,2023-06-19 18:50:07.014859,2023-09-11 18:50:07.033213
647,3,100,2022-10-28 18:50:07.014863,2023-05-06 18:50:07.033217
648,58,85,2023-05-01 18:50:07.014866,2023-06-15 18:50:07.033220
649,16,60,2023-06-23 18:50:07.014869,2023-04-04 18:50:07.033224
650,54,22,2023-07-26 18:50:07.014873,2023-05-14 18:50:07.033227
651,69,61,2023-04-19 18:50:07.014877,2023-02-10 18:50:07.033231
652,73,66,2023-09-10 18:50:07.014880,2023-07-18 18:50:07.033234
653,17,46,2023-03-27 18:50:07.014884,2023-02-26 18:50:07.033238
654,27,28,2023-03-24 18:50:07.014887,2023-03-17 18:50:07.033242
655,19,74,2022-12-10 18:50:07.014891,2022-12-18 18:50:07.033245
656,100,94,2022-10-16 18:50:07.014894,2023-06-18 18:50:07.033249
657,98,68,2023-06-28 18:50:07.014897,2023-07-01 18:50:07.033252
658,16,92,2023-04-15 18:50:07.014901,2023-08-19 18:50:07.033256
659,63,94,2022-12-26 18:50:07.014904,2022-12-16 18:50:07.033259
660,15,60,2022-10-14 18:50:07.014908,2023-03-08 18:50:07.033263
661,11,34,2023-05-13 18:50:07.014911,2022-10-20 18:50:07.033267
662,36,93,2023-04-08 18:50:07.014915,2023-07-02 18:50:07.033270
663,49,44,2023-05-05 18:50:07.014918,2023-01-17 18:50:07.033274
664,60,89,2023-07-17 18:50:07.014921,2023-01-08 18:50:07.033278
665,41,64,2023-02-10 18:50:07.014925,2023-08-12 18:50:07.033281
666,27,28,2022-12-03 18:50:07.014928,2023-04-17 18:50:07.033285
667,5,56,2022-11-02 18:50:07.014932,2023-05-22 18:50:07.033288
668,12,35,2023-05-12 18:50:07.014939,2023-06-18 18:50:07.033292
669,41,16,2022-10-11 18:50:07.014942,2022-10-17 18:50:07.033295
670,100,33,2022-10-01 18:50:07.014946,2023-08-30 18:50:07.033298
671,63,77,2023-09-04 18:50:07.014949,2023-07-13 18:50:07.033302
672,8,18,2022-10-22 18:50:07.014953,2022-12-14 18:50:07.033306
673,43,69,2022-11-13 18:50:07.014956,2022-12-19 18:50:07.033309
674,46,52,2023-07-01 18:50:07.014960,2023-05-22 18:50:07.033313
675,58,37,2023-06-24 18:50:07.014963,2023-01-02 18:50:07.033316
676,95,85,2023-07-12 18:50:07.014967,2023-03-30 18:50:07.033320
677,5,1,2023-02-13 18:50:07.014971,2023-03-21 18:50:07.033324
678,14,15,2023-05-20 18:50:07.014974,2023-06-28 18:50:07.033327
679,36,72,2023-09-21 18:50:07.014977,2023-05-16 18:50:07.033330
680,32,100,2023-03-21 18:50:07.014981,2023-07-20 18:50:07.033334
681,85,11,2023-05-14 18:50:07.014984,2023-05-25 18:50:07.033337
682,3,3,2023-07-10 18:50:07.014988,2023-05-12 18:50:07.033341
683,19,11,2023-04-17 18:50:07.014991,2022-12-09 18:50:07.033345
684,99,85,2022-12-18 18:50:07.014995,2023-08-09 18:50:07.033348
685,57,22,2022-10-28 18:50:07.014998,2023-06-16 18:50:07.033351
686,92,75,2023-06-12 18:50:07.015002,2023-08-07 18:50:07.033355
687,51,4,2023-08-27 18:50:07.015005,2023-06-10 18:50:07.033358
688,58,7,2022-10-08 18:50:07.015009,2023-05-11 18:50:07.033362
689,84,24,2023-06-23 18:50:07.015012,2022-12-12 18:50:07.033365
690,80,94,2022-11-20 18:50:07.015016,2023-03-18 18:50:07.033369
691,85,87,2023-08-19 18:50:07.015019,2023-04-24 18:50:07.033372
692,74,96,2023-04-23 18:50:07.015023,2023-07-21 18:50:07.033376
693,16,11,2023-01-26 18:50:07.015026,2022-12-31 18:50:07.033379
694,86,4,2023-04-15 18:50:07.015029,2023-09-03 18:50:07.033383
695,66,57,2022-10-15 18:50:07.015033,2023-09-20 18:50:07.033387
696,17,73,2022-12-22 18:50:07.015036,2023-05-30 18:50:07.033390
697,36,54,2022-09-29 18:50:07.015040,2023-02-28 18:50:07.033394
698,99,84,2023-07-16 18:50:07.015043,2023-04-25 18:50:07.033397
699,36,32,2023-04-23 18:50:07.015047,2023-06-29 18:50:07.033401
700,2,49,2022-11-29 18:50:07.015050,2023-08-30 18:50:07.033404
701,36,51,2023-07-04 18:50:07.015054,2023-04-07 18:50:07.033408
702,19,78,2023-04-30 18:50:07.015057,2023-01-29 18:50:07.033412
703,93,1,2023-07-06 18:50:07.015061,2023-07-19 18:50:07.033415
704,69,18,2023-09-04 18:50:07.015064,2023-09-23 18:50:07.033419
705,29,1,2023-09-23 18:50:07.015068,2023-06-10 18:50:07.033423
706,17,43,2023-05-03 18:50:07.015071,2023-02-14 18:50:07.033426
