id,dt_avaliacao,tb_candidato_id,tb_equipe_admissoes_id,tb_tipo_avaliacao_id
3396,2023-07-16,3396,10,3
3397,2022-03-07,3397,8,4
3398,2020-06-05,3398,10,1
3399,2019-09-28,3399,5,1
3400,2018-10-31,3400,10,1
3401,2021-08-19,3401,4,2
3402,2019-04-21,3402,3,2
3403,2021-09-17,3403,7,4
3404,2020-06-16,3404,7,2
3405,2021-03-21,3405,7,3
3406,2020-12-04,3406,2,4
3407,2023-05-25,3407,2,1
3408,2020-11-27,3408,2,3
3409,2023-06-30,3409,9,2
3410,2018-12-04,3410,6,1
3411,2021-11-30,3411,7,2
3412,2023-07-08,3412,9,1
3413,2020-03-16,3413,9,1
3414,2022-06-17,3414,4,3
3415,2020-05-06,3415,1,2
3416,2023-09-13,3416,6,3
3417,2019-06-18,3417,9,2
3418,2019-04-25,3418,1,3
3419,2022-09-25,3419,8,2
3420,2022-04-10,3420,10,3
3421,2023-05-17,3421,9,1
3422,2022-08-09,3422,3,2
3423,2020-04-10,3423,8,4
3424,2022-10-11,3424,2,4
3425,2022-07-06,3425,4,2
3426,2020-11-22,3426,10,2
3427,2020-11-04,3427,10,3
3428,2020-05-25,3428,4,4
3429,2023-07-22,3429,6,2
3430,2020-07-23,3430,9,2
3431,2023-02-10,3431,3,3
3432,2022-03-19,3432,9,4
3433,2020-07-26,3433,4,1
3434,2020-08-30,3434,3,4
3435,2023-01-13,3435,4,1
3436,2022-05-14,3436,1,2
3437,2019-08-01,3437,10,3
3438,2023-02-11,3438,8,1
3439,2021-10-01,3439,7,2
3440,2019-11-15,3440,2,2
3441,2023-06-19,3441,1,4
3442,2022-04-16,3442,9,1
3443,2020-05-28,3443,5,3
3444,2022-03-09,3444,6,2
3445,2022-10-02,3445,6,4
3446,2019-09-10,3446,1,1
3447,2020-12-17,3447,5,2
3448,2022-07-25,3448,10,2
3449,2023-07-11,3449,3,3
3450,2021-06-17,3450,3,3
3451,2019-09-22,3451,7,4
3452,2018-11-23,3452,4,3
3453,2019-06-27,3453,3,2
3454,2020-06-23,3454,1,2
3455,2020-02-28,3455,6,1
3456,2023-02-11,3456,9,1
3457,2020-02-25,3457,9,3
3458,2020-07-10,3458,7,4
3459,2020-10-22,3459,5,3
3460,2020-02-14,3460,7,4
3461,2019-09-10,3461,5,4
3462,2023-06-03,3462,8,4
3463,2023-02-24,3463,2,2
3464,2020-09-29,3464,7,4
3465,2021-11-26,3465,7,3
3466,2020-05-26,3466,10,1
3467,2022-09-29,3467,8,4
3468,2019-05-22,3468,4,3
3469,2023-05-13,3469,7,1
3470,2022-12-21,3470,2,1
3471,2021-08-04,3471,6,2
3472,2018-12-22,3472,10,3
3473,2022-05-11,3473,6,2
3474,2022-12-15,3474,3,2
3475,2023-01-08,3475,6,2
3476,2022-01-30,3476,4,4
3477,2019-09-24,3477,7,1
3478,2019-03-05,3478,6,4
3479,2022-06-11,3479,10,3
3480,2022-01-05,3480,6,4
3481,2023-10-07,3481,8,4
3482,2020-04-10,3482,9,3
3483,2018-11-16,3483,8,3
3484,2023-06-13,3484,6,3
3485,2023-04-19,3485,4,2
3486,2019-09-12,3486,10,2
3487,2021-02-16,3487,5,3
3488,2020-12-02,3488,8,3
3489,2019-06-12,3489,9,3
3490,2019-11-30,3490,2,4
3491,2022-10-24,3491,9,3
3492,2022-09-17,3492,7,1
3493,2022-05-22,3493,3,4
3494,2019-11-22,3494,3,4
3495,2022-10-04,3495,9,3
3496,2023-03-01,3496,9,3
3497,2019-10-29,3497,10,4
3498,2021-12-04,3498,6,2
3499,2022-06-13,3499,10,4
3500,2023-10-17,3500,8,3
3501,2023-05-09,3501,2,1
3502,2020-12-11,3502,2,2
3503,2023-05-29,3503,3,1
3504,2021-05-24,3504,6,2
3505,2021-11-08,3505,3,1
3506,2023-02-15,3506,5,4
3507,2020-05-20,3507,6,2
3508,2018-12-13,3508,3,3
3509,2020-02-29,3509,8,4
3510,2022-02-15,3510,2,1
3511,2022-01-27,3511,2,3
3512,2022-01-16,3512,7,2
3513,2022-03-26,3513,6,4
3514,2023-05-05,3514,1,4
3515,2022-02-11,3515,10,4
3516,2020-05-06,3516,2,1
3517,2021-11-28,3517,9,4
3518,2023-10-21,3518,3,2
3519,2019-08-13,3519,2,3
3520,2020-01-06,3520,9,4
3521,2021-09-06,3521,10,4
3522,2022-09-15,3522,8,4
3523,2020-08-24,3523,6,2
3524,2021-07-22,3524,3,3
3525,2023-02-18,3525,2,2
3526,2023-08-29,3526,1,2
3527,2020-04-11,3527,2,1
3528,2021-10-15,3528,2,1
3529,2021-08-25,3529,2,1
3530,2020-09-17,3530,1,3
3531,2021-03-24,3531,1,1
3532,2022-08-02,3532,6,1
3533,2018-11-29,3533,5,3
3534,2022-09-18,3534,4,4
3535,2021-05-10,3535,1,3
3536,2020-01-09,3536,1,2
3537,2023-10-26,3537,9,3
3538,2019-01-06,3538,6,1
3539,2022-09-20,3539,9,1
3540,2021-02-13,3540,10,3
3541,2022-12-07,3541,7,4
3542,2020-02-01,3542,8,2
3543,2022-05-26,3543,2,4
3544,2022-06-22,3544,6,4
3545,2021-05-24,3545,9,1
3546,2019-05-02,3546,2,2
3547,2022-08-08,3547,4,1
3548,2023-10-15,3548,1,3
3549,2022-03-21,3549,1,2
3550,2023-01-12,3550,8,4
3551,2019-01-04,3551,9,3
3552,2023-08-01,3552,3,4
3553,2018-11-02,3553,4,4
3554,2023-08-02,3554,3,2
3555,2022-09-25,3555,10,2
3556,2021-07-06,3556,6,3
3557,2023-01-29,3557,8,2
3558,2021-01-30,3558,8,1
3559,2023-08-15,3559,3,2
3560,2021-11-07,3560,8,1
3561,2023-10-06,3561,8,4
3562,2021-04-02,3562,6,3
3563,2022-05-08,3563,2,4
3564,2021-03-25,3564,4,3
3565,2019-06-27,3565,5,3
3566,2023-02-18,3566,10,1
3567,2020-06-21,3567,4,4
3568,2023-03-20,3568,7,4
3569,2021-06-18,3569,1,4
3570,2019-11-08,3570,1,3
3571,2022-04-21,3571,8,3
3572,2022-10-12,3572,10,1
3573,2020-11-15,3573,5,1
3574,2021-04-28,3574,8,2
3575,2022-10-25,3575,10,1
3576,2023-03-26,3576,1,3
3577,2021-09-27,3577,9,4
3578,2020-09-04,3578,3,1
3579,2022-04-14,3579,4,1
3580,2023-10-16,3580,8,2
3581,2023-06-08,3581,4,1
3582,2023-05-15,3582,9,4
3583,2019-10-24,3583,4,4
3584,2022-02-15,3584,10,3
3585,2021-05-06,3585,1,1
3586,2023-11-20,3586,5,1
3587,2023-05-25,3587,9,4
3588,2019-02-22,3588,4,1
3589,2021-02-05,3589,3,4
3590,2021-05-25,3590,1,4
3591,2021-08-10,3591,10,1
3592,2018-12-16,3592,4,4
3593,2020-04-05,3593,4,4
3594,2023-03-21,3594,9,1
3595,2022-04-08,3595,8,4
3596,2018-12-08,3596,8,1
3597,2021-08-19,3597,9,4
3598,2020-04-14,3598,10,4
3599,2019-11-19,3599,10,1
3600,2019-03-03,3600,1,1
3601,2020-04-01,3601,5,2
3602,2022-03-11,3602,4,1
3603,2020-02-08,3603,4,4
3604,2022-09-21,3604,9,3
3605,2019-03-30,3605,10,1
3606,2022-03-04,3606,3,4
3607,2022-04-22,3607,7,3
3608,2021-05-06,3608,1,3
3609,2023-07-02,3609,7,3
3610,2019-04-27,3610,4,1
3611,2019-01-26,3611,6,1
3612,2023-06-17,3612,2,4
3613,2020-05-23,3613,5,3
3614,2021-03-12,3614,3,2
3615,2023-06-20,3615,6,4
3616,2021-01-25,3616,4,2
3617,2021-12-07,3617,8,1
3618,2023-05-09,3618,6,1
3619,2019-10-03,3619,5,3
3620,2020-10-09,3620,4,2
3621,2018-10-25,3621,5,3
3622,2023-09-01,3622,1,4
3623,2023-07-02,3623,3,1
3624,2023-10-14,3624,5,2
3625,2023-07-15,3625,6,2
3626,2020-07-04,3626,9,4
3627,2019-02-24,3627,6,1
3628,2021-09-19,3628,5,2
3629,2022-12-23,3629,10,2
3630,2021-07-05,3630,7,1
3631,2023-06-02,3631,5,4
3632,2023-07-19,3632,7,3
3633,2020-11-17,3633,4,1
3634,2022-12-06,3634,4,3
3635,2021-01-31,3635,6,3
3636,2019-10-07,3636,2,4
3637,2023-07-15,3637,5,4
3638,2021-11-21,3638,1,1
3639,2022-06-16,3639,5,4
3640,2020-10-22,3640,4,3
3641,2018-12-10,3641,7,4
3642,2020-02-24,3642,3,1
3643,2022-08-31,3643,1,4
3644,2021-12-25,3644,1,1
3645,2018-12-25,3645,5,1
3646,2019-03-14,3646,8,3
3647,2018-11-03,3647,10,1
3648,2020-09-26,3648,5,2
3649,2019-03-11,3649,10,1
3650,2021-11-11,3650,6,3
3651,2022-03-01,3651,6,1
3652,2022-05-07,3652,9,3
3653,2019-10-15,3653,4,2
3654,2021-11-19,3654,4,3
3655,2020-07-23,3655,1,4
3656,2018-12-16,3656,9,2
3657,2021-12-11,3657,8,1
3658,2022-03-15,3658,10,3
3659,2021-05-04,3659,6,1
3660,2019-09-30,3660,10,4
3661,2023-08-01,3661,10,3
3662,2021-01-21,3662,8,2
3663,2023-09-10,3663,4,4
3664,2020-06-28,3664,6,4
3665,2022-07-13,3665,10,1
3666,2023-06-13,3666,2,1
3667,2021-05-21,3667,5,2
3668,2022-08-06,3668,3,2
3669,2022-09-27,3669,1,4
3670,2023-09-30,3670,8,3
3671,2019-04-10,3671,5,1
3672,2023-01-27,3672,4,1
3673,2022-11-29,3673,2,1
3674,2019-01-27,3674,1,2
3675,2019-11-15,3675,6,3
3676,2023-05-02,3676,8,1
3677,2022-11-10,3677,7,2
3678,2020-04-10,3678,2,3
3679,2022-05-30,3679,1,4
3680,2019-03-07,3680,8,3
3681,2019-02-03,3681,5,1
3682,2019-11-09,3682,2,1
3683,2020-07-25,3683,3,2
3684,2022-07-20,3684,2,1
3685,2022-02-03,3685,7,2
3686,2019-12-10,3686,5,1
3687,2019-04-27,3687,6,4
3688,2020-11-17,3688,1,2
3689,2021-03-18,3689,1,2
3690,2021-05-30,3690,8,4
3691,2021-05-28,3691,10,2
3692,2020-12-14,3692,9,4
3693,2020-01-07,3693,8,4
3694,2019-03-10,3694,4,1
3695,2022-04-10,3695,10,2
3696,2022-12-04,3696,2,4
3697,2021-02-25,3697,6,2
3698,2021-10-04,3698,7,2
3699,2022-06-26,3699,4,3
3700,2023-08-03,3700,9,4
3701,2022-04-19,3701,1,3
3702,2022-02-08,3702,5,1
3703,2020-05-03,3703,6,2
3704,2021-05-27,3704,1,4
3705,2019-02-27,3705,6,3
3706,2022-02-16,3706,2,1
3707,2020-01-03,3707,9,3
3708,2019-12-28,3708,5,4
3709,2019-11-28,3709,1,1
3710,2021-08-23,3710,6,3
3711,2021-10-31,3711,10,3
3712,2022-07-21,3712,1,3
3713,2022-12-24,3713,7,2
3714,2020-01-22,3714,3,3
3715,2021-07-23,3715,8,1
3716,2022-06-01,3716,4,2
3717,2020-05-21,3717,3,3
3718,2020-06-23,3718,1,2
3719,2020-06-14,3719,2,3
3720,2019-12-22,3720,9,2
3721,2018-11-15,3721,3,3
3722,2021-09-03,3722,9,3
3723,2020-11-16,3723,10,4
3724,2020-09-13,3724,6,2
3725,2021-05-09,3725,10,4
3726,2022-07-22,3726,7,2
3727,2019-03-02,3727,9,2
3728,2021-02-01,3728,9,1
3729,2023-02-14,3729,3,3
3730,2021-06-30,3730,1,4
3731,2022-12-12,3731,5,3
3732,2022-03-12,3732,7,4
3733,2021-07-06,3733,10,3
3734,2023-05-29,3734,6,4
3735,2021-05-18,3735,2,4
3736,2021-08-09,3736,3,1
3737,2021-12-21,3737,5,3
3738,2020-09-27,3738,1,4
3739,2022-08-02,3739,10,1
3740,2021-08-31,3740,1,2
3741,2020-04-29,3741,10,1
3742,2019-09-03,3742,6,2
3743,2020-10-08,3743,10,4
3744,2023-05-31,3744,8,1
3745,2020-09-29,3745,1,4
3746,2021-07-07,3746,1,4
3747,2018-11-11,3747,8,2
3748,2023-01-21,3748,10,4
3749,2019-07-01,3749,7,2
3750,2020-02-04,3750,8,2
3751,2021-04-13,3751,1,2
3752,2021-10-01,3752,2,3
3753,2021-10-30,3753,4,3
3754,2020-08-30,3754,1,3
3755,2019-09-14,3755,2,2
3756,2020-03-30,3756,5,4
3757,2019-04-22,3757,9,1
3758,2018-11-19,3758,10,2
3759,2020-12-20,3759,7,4
3760,2022-03-01,3760,4,4
3761,2019-12-29,3761,5,2
3762,2020-06-24,3762,8,1
3763,2019-08-04,3763,1,4
3764,2019-05-19,3764,4,4
3765,2022-11-24,3765,10,2
3766,2020-11-19,3766,9,4
3767,2020-01-07,3767,5,2
3768,2022-11-03,3768,9,1
3769,2023-02-11,3769,2,3
3770,2020-03-10,3770,1,1
3771,2022-06-18,3771,5,4
3772,2021-02-21,3772,9,4
3773,2023-05-17,3773,6,1
3774,2023-07-10,3774,7,3
3775,2020-12-07,3775,1,1
3776,2021-10-20,3776,5,2
3777,2023-07-14,3777,10,2
3778,2021-08-02,3778,9,3
3779,2021-08-15,3779,7,4
3780,2023-08-25,3780,9,4
3781,2021-08-07,3781,6,4
3782,2020-04-06,3782,4,1
3783,2020-06-21,3783,8,4
3784,2023-11-15,3784,7,4
3785,2021-07-02,3785,3,3
3786,2020-04-28,3786,7,1
3787,2021-11-15,3787,8,3
3788,2020-01-02,3788,6,4
3789,2021-07-26,3789,5,1
3790,2019-09-27,3790,6,3
3791,2022-05-09,3791,3,3
3792,2019-10-20,3792,9,4
3793,2023-01-31,3793,4,3
3794,2021-08-05,3794,6,3
3795,2022-12-19,3795,3,1
3796,2021-12-30,3796,5,3
3797,2019-07-27,3797,2,3
3798,2022-09-25,3798,9,3
3799,2019-05-17,3799,1,4
3800,2019-05-27,3800,7,1
3801,2021-09-04,3801,8,1
3802,2019-04-02,3802,10,3
3803,2023-05-17,3803,10,3
3804,2019-03-17,3804,3,4
3805,2021-12-09,3805,4,1
3806,2021-07-12,3806,6,4
3807,2019-09-12,3807,3,3
3808,2021-01-25,3808,8,3
3809,2022-08-15,3809,8,4
3810,2022-09-04,3810,1,2
3811,2021-07-12,3811,4,1
3812,2021-02-04,3812,2,1
3813,2022-11-27,3813,8,4
3814,2020-10-06,3814,7,2
3815,2021-12-17,3815,5,2
3816,2020-09-09,3816,7,3
3817,2021-11-24,3817,1,2
3818,2020-01-06,3818,9,2
3819,2021-06-08,3819,3,2
3820,2022-08-28,3820,9,3
3821,2023-05-15,3821,8,2
3822,2021-05-09,3822,4,1
3823,2019-11-09,3823,3,3
3824,2022-11-10,3824,8,3
3825,2019-12-04,3825,9,1
3826,2021-12-08,3826,4,3
3827,2023-09-26,3827,10,3
3828,2021-06-06,3828,5,1
3829,2023-09-21,3829,1,4
3830,2022-10-14,3830,9,1
3831,2020-08-18,3831,10,2
3832,2021-01-30,3832,5,1
3833,2021-05-14,3833,8,4
3834,2020-08-19,3834,5,4
3835,2019-02-15,3835,6,4
3836,2021-09-09,3836,3,2
3837,2020-11-16,3837,8,1
3838,2023-01-26,3838,3,2
3839,2023-04-12,3839,3,3
3840,2023-05-07,3840,6,1
3841,2019-02-19,3841,2,2
3842,2020-10-11,3842,4,1
3843,2020-07-07,3843,2,4
3844,2019-12-17,3844,9,1
3845,2023-05-04,3845,4,2
3846,2020-08-31,3846,10,3
3847,2022-05-25,3847,10,3
3848,2019-07-04,3848,10,3
3849,2019-06-27,3849,3,1
3850,2020-08-18,3850,10,1
3851,2020-11-05,3851,6,2
3852,2023-05-02,3852,4,2
3853,2020-06-26,3853,1,3
3854,2022-06-19,3854,9,3
3855,2019-03-20,3855,10,3
3856,2023-03-08,3856,8,4
3857,2022-12-11,3857,4,3
3858,2023-03-11,3858,5,1
3859,2023-05-24,3859,4,2
3860,2020-05-06,3860,1,4
3861,2023-08-09,3861,10,3
3862,2019-06-18,3862,2,3
3863,2021-12-03,3863,6,1
3864,2020-05-20,3864,8,4
3865,2022-12-16,3865,1,4
3866,2023-06-13,3866,1,3
3867,2022-11-18,3867,10,4
3868,2020-06-27,3868,10,4
3869,2018-11-19,3869,4,1
3870,2021-03-26,3870,1,4
3871,2023-07-16,3871,7,2
3872,2022-07-19,3872,4,3
3873,2020-06-18,3873,1,2
3874,2021-07-23,3874,10,1
3875,2019-06-02,3875,2,3
3876,2021-07-29,3876,3,4
3877,2020-06-22,3877,10,2
3878,2019-11-24,3878,10,2
3879,2022-08-21,3879,5,3
3880,2021-07-01,3880,6,1
3881,2022-05-14,3881,4,3
3882,2021-09-17,3882,7,4
3883,2020-08-18,3883,7,4
3884,2021-08-10,3884,2,1
3885,2020-10-21,3885,9,4
3886,2022-12-15,3886,8,2
3887,2023-04-04,3887,5,3
3888,2019-04-13,3888,4,2
3889,2019-09-17,3889,7,1
3890,2023-03-20,3890,2,1
3891,2023-08-07,3891,7,4
3892,2019-10-20,3892,5,4
3893,2021-12-05,3893,7,3
3894,2022-07-11,3894,10,4
3895,2022-12-26,3895,4,3
3896,2020-06-03,3896,10,2
3897,2021-04-17,3897,3,3
3898,2021-03-19,3898,10,2
3899,2022-02-17,3899,7,2
3900,2023-02-12,3900,10,1
3901,2019-07-21,3901,9,3
3902,2022-12-12,3902,7,2
3903,2022-08-16,3903,2,3
3904,2022-01-20,3904,10,1
3905,2020-03-19,3905,8,2
3906,2022-04-15,3906,10,2
3907,2019-05-21,3907,4,4
3908,2021-07-29,3908,10,4
3909,2020-09-19,3909,1,2
3910,2020-08-22,3910,9,3
3911,2022-03-14,3911,8,3
3912,2020-01-28,3912,7,3
3913,2023-11-17,3913,1,4
3914,2023-10-25,3914,4,3
3915,2021-02-07,3915,4,1
3916,2022-01-28,3916,9,1
3917,2022-07-23,3917,10,4
3918,2021-02-22,3918,10,3
3919,2021-10-04,3919,4,1
3920,2019-05-07,3920,8,1
3921,2023-11-23,3921,7,4
3922,2023-09-30,3922,6,1
3923,2023-11-21,3923,5,3
3924,2019-02-05,3924,9,3
3925,2019-03-08,3925,4,3
3926,2019-10-23,3926,5,4
3927,2019-03-27,3927,1,3
3928,2023-05-05,3928,9,1
3929,2023-08-04,3929,1,3
3930,2021-10-30,3930,5,2
3931,2022-11-19,3931,2,2
3932,2020-10-26,3932,2,4
3933,2023-10-01,3933,6,1
3934,2018-12-10,3934,1,2
3935,2023-06-05,3935,4,4
3936,2020-10-28,3936,8,3
3937,2021-10-24,3937,7,2
3938,2020-03-24,3938,7,4
3939,2019-09-08,3939,10,1
3940,2019-08-18,3940,7,1
3941,2023-06-06,3941,9,3
3942,2022-04-28,3942,1,2
3943,2023-04-28,3943,10,2
3944,2021-05-25,3944,3,2
3945,2021-05-18,3945,7,1
3946,2020-04-20,3946,3,2
3947,2021-06-07,3947,4,4
3948,2022-03-07,3948,8,2
3949,2021-03-10,3949,3,3
3950,2023-03-30,3950,9,2
3951,2023-03-23,3951,2,4
3952,2021-04-30,3952,3,2
3953,2022-10-03,3953,2,4
3954,2023-10-03,3954,1,2
3955,2021-12-17,3955,3,3
3956,2022-08-01,3956,1,3
3957,2020-04-02,3957,7,4
3958,2023-09-01,3958,10,1
3959,2021-12-21,3959,3,3
3960,2022-12-29,3960,1,4
3961,2021-08-22,3961,3,3
3962,2023-09-25,3962,7,3
3963,2021-10-17,3963,1,4
3964,2023-05-01,3964,3,4
3965,2019-12-22,3965,7,1
3966,2023-05-04,3966,9,2
3967,2019-10-22,3967,7,1
3968,2019-03-29,3968,2,2
3969,2020-04-28,3969,6,3
3970,2020-01-19,3970,4,4
3971,2019-06-10,3971,8,4
3972,2022-08-07,3972,10,2
3973,2023-10-17,3973,7,2
3974,2022-10-09,3974,4,4
3975,2023-06-05,3975,1,1
3976,2019-07-21,3976,4,2
3977,2019-12-31,3977,1,3
3978,2021-05-26,3978,5,3
3979,2023-05-23,3979,5,4
3980,2023-06-09,3980,10,1
3981,2020-06-03,3981,1,4
3982,2022-09-03,3982,1,2
3983,2019-07-01,3983,6,2
3984,2022-10-04,3984,10,2
3985,2018-12-18,3985,10,2
3986,2021-08-09,3986,6,1
3987,2023-09-27,3987,1,1
3988,2023-06-01,3988,4,1
3989,2021-05-13,3989,5,1
3990,2021-02-05,3990,3,2
3991,2021-09-15,3991,8,3
3992,2019-10-11,3992,9,3
3993,2021-01-29,3993,10,2
3994,2020-08-10,3994,6,3
3995,2022-06-14,3995,7,1
3996,2023-01-27,3996,2,3
3997,2020-03-27,3997,9,1
3998,2023-04-16,3998,3,1
3999,2022-03-10,3999,2,3
4000,2023-04-25,4000,9,4
4001,2019-10-21,4001,4,3
4002,2019-07-13,4002,7,4
4003,2020-06-09,4003,10,1
4004,2020-10-03,4004,9,2
4005,2019-02-15,4005,1,2
4006,2020-09-15,4006,4,1
4007,2023-04-20,4007,5,2
4008,2023-02-04,4008,8,4
4009,2021-09-23,4009,9,3
4010,2022-07-07,4010,4,4
4011,2023-07-01,4011,1,4
4012,2019-10-20,4012,2,3
4013,2019-07-12,4013,4,4
4014,2023-10-23,4014,1,2
4015,2020-12-14,4015,5,1
4016,2023-02-06,4016,10,4
4017,2023-06-11,4017,4,1
4018,2019-07-13,4018,2,1
4019,2021-03-29,4019,4,4
4020,2021-09-25,4020,3,1
4021,2023-10-23,4021,5,1
4022,2018-12-08,4022,3,3
4023,2018-12-30,4023,6,1
4024,2023-10-20,4024,7,4
4025,2020-04-28,4025,7,2
4026,2019-10-18,4026,6,4
4027,2022-08-14,4027,8,1
4028,2022-11-15,4028,3,2
4029,2023-10-03,4029,3,4
4030,2019-05-03,4030,4,4
4031,2021-12-21,4031,1,2
4032,2021-07-15,4032,1,2
4033,2020-02-05,4033,8,3
4034,2023-07-28,4034,6,4
4035,2022-07-11,4035,7,1
4036,2022-07-14,4036,9,1
4037,2023-10-28,4037,9,3
4038,2020-08-02,4038,1,2
4039,2020-10-06,4039,3,3
4040,2022-01-28,4040,7,4
4041,2019-08-23,4041,10,2
4042,2021-06-30,4042,6,2
4043,2023-03-20,4043,5,4
4044,2023-05-23,4044,3,2
4045,2019-02-10,4045,1,4
4046,2022-10-31,4046,9,2
4047,2019-01-13,4047,2,2
4048,2021-08-15,4048,4,4
4049,2020-07-25,4049,5,1
4050,2019-11-20,4050,8,3
4051,2022-03-07,4051,7,1
4052,2019-01-21,4052,1,3
4053,2019-11-24,4053,9,2
4054,2019-12-19,4054,4,4
4055,2023-10-22,4055,10,3
4056,2020-12-24,4056,10,4
4057,2023-11-09,4057,4,3
4058,2019-07-16,4058,9,1
4059,2018-12-21,4059,6,4
4060,2021-01-01,4060,8,4
4061,2023-05-29,4061,6,3
4062,2019-11-24,4062,4,3
4063,2023-09-24,4063,6,1
4064,2022-12-15,4064,2,4
4065,2021-06-22,4065,2,1
4066,2020-01-12,4066,8,2
4067,2021-08-07,4067,8,3
4068,2021-11-08,4068,4,4
4069,2019-12-14,4069,4,4
4070,2020-12-14,4070,3,1
4071,2022-07-05,4071,9,2
4072,2019-03-16,4072,5,4
4073,2023-10-13,4073,9,2
4074,2019-05-15,4074,2,2
4075,2023-06-05,4075,1,3
4076,2021-09-22,4076,7,1
4077,2023-06-14,4077,5,4
4078,2019-10-08,4078,4,1
4079,2023-01-28,4079,2,2
4080,2019-11-18,4080,3,3
4081,2019-03-14,4081,10,4
4082,2021-03-29,4082,9,2
4083,2021-08-30,4083,7,3
4084,2019-05-11,4084,2,1
4085,2020-01-08,4085,10,2
4086,2021-05-19,4086,2,4
4087,2020-08-27,4087,9,2
4088,2022-10-17,4088,9,2
4089,2020-08-14,4089,3,4
4090,2022-04-21,4090,8,1
4091,2019-06-02,4091,1,3
4092,2021-10-12,4092,2,2
4093,2023-05-11,4093,8,4
4094,2023-02-11,4094,2,1
4095,2020-07-23,4095,7,2
4096,2022-01-16,4096,7,3
4097,2022-05-08,4097,7,2
4098,2020-01-01,4098,1,3
4099,2022-08-03,4099,10,2
4100,2019-07-19,4100,6,1
4101,2020-09-25,4101,2,4
4102,2021-10-28,4102,6,3
4103,2023-03-04,4103,5,2
4104,2022-04-23,4104,1,4
4105,2023-08-21,4105,4,4
4106,2020-12-18,4106,1,3
4107,2020-08-30,4107,2,4
4108,2021-11-28,4108,2,4
4109,2020-11-29,4109,5,1
4110,2019-05-21,4110,6,4
4111,2018-12-08,4111,4,3
4112,2021-09-19,4112,6,4
4113,2023-07-03,4113,8,1
4114,2021-08-09,4114,9,1
4115,2022-07-09,4115,6,2
4116,2019-08-26,4116,5,1
4117,2021-12-21,4117,10,1
4118,2021-04-29,4118,2,4
4119,2022-09-11,4119,7,4
4120,2020-11-23,4120,4,4
4121,2019-07-24,4121,6,4
4122,2021-09-19,4122,8,1
4123,2022-02-12,4123,8,4
4124,2022-01-13,4124,8,3
4125,2020-12-11,4125,10,2
4126,2023-10-13,4126,5,1
4127,2023-01-02,4127,8,2
4128,2023-08-24,4128,7,3
4129,2020-06-05,4129,9,3
4130,2021-12-03,4130,1,4
4131,2021-11-01,4131,10,2
4132,2019-11-16,4132,7,2
4133,2019-10-09,4133,2,4
4134,2022-01-16,4134,10,1
4135,2021-05-27,4135,5,2
4136,2020-12-08,4136,2,1
4137,2022-03-06,4137,6,2
4138,2019-03-06,4138,4,2
4139,2019-12-16,4139,9,1
4140,2023-02-17,4140,9,2
4141,2020-11-25,4141,7,1
4142,2022-10-25,4142,10,2
4143,2023-01-10,4143,2,3
4144,2020-05-17,4144,8,1
4145,2022-09-28,4145,5,2
4146,2019-01-26,4146,1,1
4147,2020-04-06,4147,2,2
4148,2023-06-28,4148,3,4
4149,2022-06-06,4149,3,1
4150,2022-01-25,4150,2,3
4151,2022-05-31,4151,10,3
4152,2018-12-21,4152,10,1
4153,2021-11-01,4153,2,1
4154,2020-12-18,4154,10,4
4155,2021-05-04,4155,1,1
4156,2020-06-05,4156,1,2
4157,2023-05-03,4157,3,2
4158,2019-07-09,4158,10,4
4159,2022-02-21,4159,7,3
4160,2021-02-01,4160,8,2
4161,2021-02-08,4161,10,1
4162,2019-06-23,4162,9,1
4163,2022-05-07,4163,8,3
4164,2019-06-13,4164,1,2
4165,2019-03-25,4165,10,3
4166,2019-09-28,4166,10,4
4167,2022-10-10,4167,6,1
4168,2021-08-10,4168,8,3
4169,2020-09-04,4169,8,1
4170,2021-09-18,4170,7,2
4171,2023-06-03,4171,8,1
4172,2021-06-12,4172,8,2
4173,2022-05-31,4173,2,4
4174,2021-03-03,4174,7,4
4175,2019-03-01,4175,10,3
4176,2022-01-20,4176,3,4
4177,2019-12-20,4177,8,2
4178,2019-03-16,4178,2,3
4179,2020-07-14,4179,9,4
4180,2023-08-03,4180,2,4
4181,2023-07-09,4181,5,4
4182,2018-11-05,4182,4,1
4183,2019-12-27,4183,10,4
4184,2023-02-04,4184,7,4
4185,2020-09-29,4185,2,1
4186,2018-11-26,4186,4,3
4187,2021-02-15,4187,2,3
4188,2020-01-19,4188,9,1
4189,2023-01-10,4189,8,1
4190,2022-06-20,4190,6,1
4191,2020-09-15,4191,5,1
4192,2022-06-26,4192,9,3
4193,2020-01-27,4193,5,2
4194,2023-03-17,4194,4,2
4195,2019-10-18,4195,1,3
4196,2021-02-12,4196,10,4
4197,2021-01-22,4197,1,4
4198,2021-03-27,4198,8,4
4199,2022-09-01,4199,6,3
4200,2019-11-03,4200,10,1
4201,2023-05-01,4201,5,1
4202,2023-10-18,4202,5,1
4203,2020-11-20,4203,4,4
4204,2021-08-12,4204,6,2
4205,2020-08-31,4205,7,4
4206,2019-01-07,4206,3,1
4207,2023-10-08,4207,8,1
4208,2022-05-18,4208,7,4
4209,2023-10-14,4209,7,2
4210,2019-03-08,4210,10,4
4211,2022-06-02,4211,1,3
4212,2023-01-12,4212,7,4
4213,2022-04-26,4213,9,3
4214,2021-01-12,4214,10,4
4215,2018-11-18,4215,1,1
